SampleID,Season,Tide.regime,Date,ShortDate,Time,DateFull,Epoch_timestamp,TideShort,Tide,DateTide,DateOrder,SampleType,Well,Depth,DepthMSL,depth_bin,DistanceMSL,DistanceW1,cluster,Temperature,Salinity,DO_mg.l,DO_uM,pH,Nitrite,Nitrate,Phosphate,Ammonium,Cells_mL,DOC,TN,CobleA,CobleB,CobleC,CobleM,CobleT,Fpeak,Stedmon_D,Optical_Brighteners,Lignin,BIX,HIX,FI,M_to_C
111022_L_W2D4,October 2022,Spring,10/11/22,11-Oct,20:00:00,10/11/22 20:00,1665543600,L,LL,11-Oct-L,3,Chemical,Well 2,Depth 4,-1.109,-1,NA,NA,Deep,17.4,11.1,8.94,279.385728,7.8,3.355536993,2.998564972,39.67874487,16.0961478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_L_W3D1,October 2022,Spring,10/11/22,11-Oct,20:15:00,10/11/22 20:15,1665544500,L,LL,11-Oct-L,3,Chemical,Well 3,Depth 1,-0.024,0,NA,NA,Shallow,17.4,3.7,4.1,128.12992,8.7,6.925257198,289.7898863,20.14608364,0.8509585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_L_W3D2,October 2022,Spring,10/11/22,11-Oct,20:15:00,10/11/22 20:15,1665544500,L,LL,11-Oct-L,3,Chemical,Well 3,Depth 2,-0.704,-0.5,NA,NA,Deep,17.2,4.9,3.3,103.12896,8,5.425974712,40.0522607,29.44427609,2.0012728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_L_W3D3,October 2022,Spring,10/11/22,11-Oct,20:15:00,10/11/22 20:15,1665544500,L,LL,11-Oct-L,3,Chemical,Well 3,Depth 3,-0.884,-0.75,NA,NA,Deep,17.2,5.1,4.94,154.380928,7.9,4.140875438,28.77194485,31.4459703,2.5550499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_L_W3D4,October 2022,Spring,10/11/22,11-Oct,20:15:00,10/11/22 20:15,1665544500,L,LL,11-Oct-L,3,Chemical,Well 3,Depth 4,-1.024,-1,NA,NA,Deep,17.2,5.1,3.49,109.066688,7.9,2.284620931,9.56685015,43.42385016,7.9289232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_L_SW,October 2022,Spring,10/11/22,11-Oct,20:30:00,10/11/22 20:30,1665545400,L,LL,11-Oct-L,3,Chemical,Seawater,Depth 5,1,1,NA,NA,Seawater,15.5,33.1,8.72,272.510464,8.1,0.713944041,8.210356472,2.518260455,3.3285019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_L_W4D1,October 2022,Spring,10/11/22,11-Oct,20:30:00,10/11/22 20:30,1665545400,L,LL,11-Oct-L,3,Chemical,Well 4,Depth 1,0.079,0.25,NA,NA,Well 4,17.9,10.1,6.49,202.820288,8.2,0.142788808,97.09638958,6.973644338,2.01405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_L_W4D2,October 2022,Spring,10/11/22,11-Oct,20:30:00,10/11/22 20:30,1665545400,L,LL,11-Oct-L,3,Chemical,Well 4,Depth 2,-0.134,0,NA,NA,Well 4,17.7,10.5,7.31,228.446272,8.1,2.641592952,80.53288783,6.457078091,2.0637257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110222_L_W4D4,October 2022,Spring,10/11/22,11-Oct,20:30:00,10/11/22 20:30,1665545400,L,LL,11-Oct-L,3,Chemical,Well 4,Depth 4,-0.738,-0.5,NA,NA,Well 4,17.4,9.2,4.03,125.942336,8.2,6.068524349,90.09973798,6.4247927,1.9182489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_H_W4D1,October 2022,Spring,10/12/22,12-Oct,12:15:00,10/12/22 12:15,1665602100,H,HH,12-Oct-H,4,Chemical,Well 4,Depth 1,0.079,0.25,NA,NA,Well 4,18.3,9.9,5.77,180.319424,8.2,0.428366425,98.52427767,10.94474736,1.0770549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_H_W4D2,October 2022,Spring,10/12/22,12-Oct,12:15:00,10/12/22 12:15,1665602100,H,HH,12-Oct-H,4,Chemical,Well 4,Depth 2,-0.134,0,NA,NA,Well 4,18.2,10.2,7.06,220.633472,8.1,4.283664246,71.82277053,6.457078091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_H_W4D4,October 2022,Spring,10/12/22,12-Oct,12:15:00,10/12/22 12:15,1665602100,H,HH,12-Oct-H,4,Chemical,Well 4,Depth 4,-0.738,-0.5,NA,NA,Well 4,18,8.6,3.7,115.62944,8.2,4.854819479,84.88794648,5.940511844,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_H_W3D1,October 2022,Spring,10/12/22,12-Oct,12:33:00,10/12/22 12:33,1665603180,H,HH,12-Oct-H,4,Chemical,Well 3,Depth 1,-0.024,0,NA,NA,Shallow,18.3,3.2,6.63,207.195456,8.7,6.139918753,323.131073,22.14777785,2.5764299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_H_W3D2,October 2022,Spring,10/12/22,12-Oct,12:33:00,10/12/22 12:33,1665603180,H,HH,12-Oct-H,4,Chemical,Well 3,Depth 2,-0.704,-0.5,NA,NA,Deep,18,4.8,3.7,115.62944,8,4.783425075,40.90899355,28.4111436,4.1101822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_H_W3D3,October 2022,Spring,10/12/22,12-Oct,12:33:00,10/12/22 12:33,1665603180,H,HH,12-Oct-H,4,Chemical,Well 3,Depth 3,-0.884,-0.75,NA,NA,Deep,17.8,4.9,3.91,122.192192,7.9,5.782946733,54.61671914,30.67112093,1.5539284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_H_W3D4,October 2022,Spring,10/12/22,12-Oct,12:33:00,10/12/22 12:33,1665603180,H,HH,12-Oct-H,4,Chemical,Well 3,Depth 4,-1.024,-1,NA,NA,Deep,17.7,4.8,3.92,122.504704,7.9,0.285577616,5.997129945,62.14937662,9.0309709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_H_W2D1,October 2022,Spring,10/12/22,12-Oct,12:48:00,10/12/22 12:48,1665604080,H,HH,12-Oct-H,4,Chemical,Well 2,Depth 1,-0.317,-0.25,NA,NA,Intermediate,18.4,1.2,4.1,128.12992,8.3,20.7757716,240.3849586,11.36445744,1.298303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_H_W2D2,October 2022,Spring,10/12/22,12-Oct,12:48:00,10/12/22 12:48,1665604080,H,HH,12-Oct-H,4,Chemical,Well 2,Depth 2,-0.707,-0.5,NA,NA,Deep,18.3,6.5,3.67,114.691904,7.7,16.56350175,63.04125883,9.879329479,1.6327459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_H_W2D3,October 2022,Spring,10/12/22,12-Oct,12:48:00,10/12/22 12:48,1665604080,H,HH,12-Oct-H,4,Chemical,Well 2,Depth 3,-0.945,-0.75,NA,NA,Deep,18.2,13.6,4.77,149.068224,7.5,1.427888082,3.641114609,15.33556047,4.6168892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_H_W2D4,October 2022,Spring,10/12/22,12-Oct,12:48:00,10/12/22 12:48,1665604080,H,HH,12-Oct-H,4,Chemical,Well 2,Depth 4,-1.109,-1,NA,NA,Deep,18.3,11.5,6.44,201.257728,7.7,1.21370487,3.498325801,44.61840961,21.0086435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_H_W1D1,October 2022,Spring,10/12/22,12-Oct,13:05:00,10/12/22 13:05,1665605100,H,HH,12-Oct-H,4,Chemical,Well 1,Depth 1,0.049,0.25,NA,NA,Shallow,18.4,1.6,4.37,136.567744,8.9,13.8505144,474.7013929,33.51223529,1.8095537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_H_W1D2,October 2022,Spring,10/12/22,12-Oct,13:05:00,10/12/22 13:05,1665605100,H,HH,12-Oct-H,4,Chemical,Well 1,Depth 2,-0.436,-0.25,NA,NA,Intermediate,18.3,1.2,5.62,175.631744,7.8,15.5639801,204.402179,12.97872696,1.7456474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_H_W1D3,October 2022,Spring,10/12/22,12-Oct,13:05:00,10/12/22 13:05,1665605100,H,HH,12-Oct-H,4,Chemical,Well 1,Depth 3,-0.643,-0.5,NA,NA,Deep,17.7,7.4,3.7,115.62944,7.8,0.499760829,2.712987356,50.0423552,31.3169268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_H_W1D4,October 2022,Spring,10/12/22,12-Oct,13:05:00,10/12/22 13:05,1665605100,H,HH,12-Oct-H,4,Chemical,Well 1,Depth 4,-0.902,-0.75,NA,NA,Deep,17.7,6,5.71,178.444352,8,0.142788808,2.855776164,64.08650005,36.4990142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_H_W1D5,October 2022,Spring,10/12/22,12-Oct,13:15:00,10/12/22 13:15,1665605700,H,HH,12-Oct-H,4,Chemical,Well 1,Depth 5,-1.173,-1,NA,NA,Deep,17.5,3.4,4.11,128.442432,8.2,0.356972021,2.998564972,64.50621013,30.6952225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_L_W1D1,October 2022,Spring,10/12/22,12-Oct,20:18:00,10/12/22 20:18,1665631080,L,LL,12-Oct-L,5,Chemical,Well 1,Depth 1,0.049,0.25,NA,NA,Shallow,17.2,2.6,6.07,189.694784,8.7,8.638722897,511.3981166,26.66773252,1.298303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_L_W1D2,October 2022,Spring,10/12/22,12-Oct,20:18:00,10/12/22 20:18,1665631080,L,LL,12-Oct-L,5,Chemical,Well 1,Depth 2,-0.436,-0.25,NA,NA,Intermediate,17,1.6,4.09,127.817408,7.7,14.20748642,223.6786681,11.8487383,4.2379949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_L_W1D3,October 2022,Spring,10/12/22,12-Oct,20:18:00,10/12/22 20:18,1665631080,L,LL,12-Oct-L,5,Chemical,Well 1,Depth 3,-0.643,-0.5,NA,NA,Deep,16.5,4.6,7.68,240.009216,8,0,0,58.98540836,16.7636389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_L_W1D4,October 2022,Spring,10/12/22,12-Oct,20:18:00,10/12/22 20:18,1665631080,L,LL,12-Oct-L,5,Chemical,Well 1,Depth 4,-0.902,-0.75,NA,NA,Deep,16.4,4.4,6.04,188.757248,8.1,0,0,66.99218519,19.9589562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_L_W1D5,October 2022,Spring,10/12/22,12-Oct,20:22:00,10/12/22 20:22,1665631320,L,LL,12-Oct-L,5,Chemical,Well 1,Depth 5,-1.173,-1,NA,NA,Deep,16.7,3.1,4.42,138.130304,8.3,0,0,63.50536302,23.6655244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_L_W2D1,October 2022,Spring,10/12/22,12-Oct,20:35:00,10/12/22 20:35,1665632100,L,LL,12-Oct-L,5,Chemical,Well 2,Depth 1,-0.317,-0.25,NA,NA,Intermediate,17.2,1.3,4.96,155.005952,8.3,20.63298279,268.371565,12.23616298,0.3397078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_L_W2D2,October 2022,Spring,10/12/22,12-Oct,20:35:00,10/12/22 20:35,1665632100,L,LL,12-Oct-L,5,Chemical,Well 2,Depth 2,-0.707,-0.5,NA,NA,Deep,17.1,6.4,3.65,114.06688,7.7,17.56302341,68.96699437,10.16989799,0.6345174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_L_W2D3,October 2022,Spring,10/12/22,12-Oct,20:35:00,10/12/22 20:35,1665632100,L,LL,12-Oct-L,5,Chemical,Well 2,Depth 3,-0.945,-0.75,NA,NA,Deep,16.4,13.9,8.39,262.197568,7.6,1.856254507,0,16.2395514,2.9000086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_L_W2D4,October 2022,Spring,10/12/22,12-Oct,20:35:00,10/12/22 20:35,1665632100,L,LL,12-Oct-L,5,Chemical,Well 2,Depth 4,-1.109,-1,NA,NA,Deep,15.1,12.5,9.91,309.699392,7.8,0,0,42.74585696,12.4152349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_L_W3D1,October 2022,Spring,10/12/22,12-Oct,20:55:00,10/12/22 20:55,1665633300,L,LL,12-Oct-L,5,Chemical,Well 3,Depth 1,-0.024,0,NA,NA,Shallow,16.3,3.9,6.47,202.195264,8.7,5.497369116,345.9058879,19.11295115,0.8509585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_L_W3D2,October 2022,Spring,10/12/22,12-Oct,20:55:00,10/12/22 20:55,1665633300,L,LL,12-Oct-L,5,Chemical,Well 3,Depth 2,-0.704,-0.5,NA,NA,Deep,16.4,4.8,4.16,130.004992,8.1,5.2117915,54.47393033,29.31513453,1.8095537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_L_W3D3,October 2022,Spring,10/12/22,12-Oct,20:55:00,10/12/22 20:55,1665633300,L,LL,12-Oct-L,5,Chemical,Well 3,Depth 3,-0.884,-0.75,NA,NA,Deep,16,5,5.44,170.006528,8,4.926213883,41.97990961,31.31682874,2.5125236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_L_W3D4,October 2022,Spring,10/12/22,12-Oct,20:55:00,10/12/22 20:55,1665633300,L,LL,12-Oct-L,5,Chemical,Well 3,Depth 4,-1.024,-1,NA,NA,Deep,15.8,4.9,5.85,182.81952,8,2.213226527,10.28079419,46.26496452,4.3658076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_L_W4D1,October 2022,Spring,10/12/22,12-Oct,21:08:00,10/12/22 21:08,1665634080,L,LL,12-Oct-L,5,Chemical,Well 4,Depth 1,0.079,0.25,NA,NA,Well 4,17.4,9.7,7.08,221.258496,8.1,0,94.16921902,7.1027859,0.3921542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_L_W4D2,October 2022,Spring,10/12/22,12-Oct,21:08:00,10/12/22 21:08,1665634080,L,LL,12-Oct-L,5,Chemical,Well 4,Depth 2,-0.134,0,NA,NA,Well 4,17.3,10.2,4.67,145.943104,8.1,2.498804144,83.5314528,6.618505043,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121022_L_W4D4,October 2022,Spring,10/12/22,12-Oct,21:08:00,10/12/22 21:08,1665634080,L,LL,12-Oct-L,5,Chemical,Well 4,Depth 4,-0.738,-0.5,NA,NA,Well 4,16.9,9.1,5.26,164.381312,8.1,7.068046007,80.17591581,6.069653405,1.6702327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_H_W4D1,October 2022,Spring,10/13/22,13-Oct,12:56:00,10/13/22 12:56,1665690960,H,HH,13-Oct-H,6,Chemical,Well 4,Depth 1,0.079,0.25,NA,NA,Well 4,19.3,9.9,4.93,154.068416,8.1,0,92.59854213,6.586219653,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_H_W4D2,October 2022,Spring,10/13/22,13-Oct,12:56:00,10/13/22 12:56,1665690960,H,HH,13-Oct-H,6,Chemical,Well 4,Depth 2,-0.134,0,NA,NA,Well 4,18.9,10.3,5.32,166.256384,8,5.354580308,81.38962068,6.069653405,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_H_W4D4,October 2022,Spring,10/13/22,13-Oct,12:56:00,10/13/22 12:56,1665690960,H,HH,13-Oct-H,6,Chemical,Well 4,Depth 4,-0.738,-0.5,NA,NA,Well 4,18.5,8.8,3.63,113.441856,8,5.283185904,96.23965674,6.489363481,13.8659679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_H_W3D1,October 2022,Spring,10/13/22,13-Oct,13:14:00,10/13/22 13:14,1665692040,H,HH,13-Oct-H,6,Chemical,Well 3,Depth 1,-0.024,0,NA,NA,Shallow,18.9,2.7,4.92,153.755904,8.5,5.354580308,246.3106942,19.20980732,1.7456474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_H_W3D2,October 2022,Spring,10/13/22,13-Oct,13:14:00,10/13/22 13:14,1665692040,H,HH,13-Oct-H,6,Chemical,Well 3,Depth 2,-0.704,-0.5,NA,NA,Deep,18.6,4.4,3.54,110.629248,7.9,6.42549637,80.24731022,22.6643441,3.7267441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_H_W3D3,October 2022,Spring,10/13/22,13-Oct,13:14:00,10/13/22 13:14,1665692040,H,HH,13-Oct-H,6,Chemical,Well 3,Depth 3,-0.884,-0.75,NA,NA,Deep,18.3,4.6,3.97,124.067264,7.9,8.495934089,93.9550358,34.1579431,3.0237743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_H_W3D4,October 2022,Spring,10/13/22,13-Oct,13:14:00,10/13/22 13:14,1665692040,H,HH,13-Oct-H,6,Chemical,Well 3,Depth 4,-1.024,-1,NA,NA,Deep,18.1,4.8,3.64,113.754368,7.8,0.356972021,4.355058651,46.13582296,6.2190917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_H_W2D1,October 2022,Spring,10/13/22,13-Oct,13:30:00,10/13/22 13:30,1665693000,H,HH,13-Oct-H,6,Chemical,Well 2,Depth 1,-0.317,-0.25,NA,NA,Intermediate,18.5,1.1,3.8,118.75456,8.1,22.91760372,263.1597735,11.97787986,1.7456474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_H_W2D2,October 2022,Spring,10/13/22,13-Oct,13:30:00,10/13/22 13:30,1665693000,H,HH,13-Oct-H,6,Chemical,Well 2,Depth 2,-0.707,-0.5,NA,NA,Deep,18.7,7.4,3.05,95.31616,7.6,12.56541512,35.91138527,9.007623937,3.7336531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_H_W2D3,October 2022,Spring,10/13/22,13-Oct,13:30:00,10/13/22 13:30,1665693000,H,HH,13-Oct-H,6,Chemical,Well 2,Depth 3,-0.945,-0.75,NA,NA,Deep,18.7,4.4,5.98,186.882176,7.5,1.856254507,0,15.46470203,2.1290855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_H_W2D4,October 2022,Spring,10/13/22,13-Oct,13:30:00,10/13/22 13:30,1665693000,H,HH,13-Oct-H,6,Chemical,Well 2,Depth 4,-1.109,-1,NA,NA,Deep,18.1,11.6,8.29,259.072448,7.6,0,0,37.77390683,18.2333926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_H_W1D1,October 2022,Spring,10/13/22,13-Oct,13:50:00,10/13/22 13:50,1665694200,H,HH,13-Oct-H,6,Chemical,Well 1,Depth 1,0.049,0.25,NA,NA,Shallow,19.5,1,8.2,256.25984,8.9,9.138483726,225.3921338,21.50207004,0.7231458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_H_W1D2,October 2022,Spring,10/13/22,13-Oct,13:50:00,10/13/22 13:50,1665694200,H,HH,13-Oct-H,6,Chemical,Well 1,Depth 2,-0.436,-0.25,NA,NA,Intermediate,18.9,1,3.74,116.879488,7.8,14.99282486,177.200911,12.94644157,0.3397078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_H_W1D3,October 2022,Spring,10/13/22,13-Oct,13:50:00,10/13/22 13:50,1665694200,H,HH,13-Oct-H,6,Chemical,Well 1,Depth 3,-0.643,-0.5,NA,NA,Deep,19.8,8.2,7.86,245.634432,7.8,0,0,41.42215595,25.4865071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_H_W1D4,October 2022,Spring,10/13/22,13-Oct,13:50:00,10/13/22 13:50,1665694200,H,HH,13-Oct-H,6,Chemical,Well 1,Depth 4,-0.902,-0.75,NA,NA,Deep,19,7.6,4.17,130.317504,7.8,0,0,45.55468593,38.8433062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_H_W1D5,October 2022,Spring,10/13/22,13-Oct,13:57:00,10/13/22 13:57,1665694620,H,HH,13-Oct-H,6,Chemical,Well 1,Depth 5,-1.173,-1,NA,NA,Deep,18.1,4.4,3.34,104.379008,8,0,0,54.88516377,45.521495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_L_W1D1,October 2022,Spring,10/13/22,13-Oct,21:05:00,10/13/22 21:05,1665720300,L,LL,13-Oct-L,7,Chemical,Well 1,Depth 1,0.049,0.25,NA,NA,Shallow,17.4,1.2,4.71,147.193152,8.8,14.77864165,500.688956,33.28623756,1.3622093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_L_W1D2,October 2022,Spring,10/13/22,13-Oct,21:05:00,10/13/22 21:05,1665720300,L,LL,13-Oct-L,7,Chemical,Well 1,Depth 2,-0.436,-0.25,NA,NA,Intermediate,17.1,1.3,7.05,220.32096,7.9,14.42166963,195.5492728,12.46216072,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_L_W1D3,October 2022,Spring,10/13/22,13-Oct,21:05:00,10/13/22 21:05,1665720300,L,LL,13-Oct-L,7,Chemical,Well 1,Depth 3,-0.643,-0.5,NA,NA,Deep,16.8,4.9,8.79,274.698048,8.1,0,0,55.4663008,14.015666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_L_W1D4,October 2022,Spring,10/13/22,13-Oct,21:05:00,10/13/22 21:05,1665720300,L,LL,13-Oct-L,7,Chemical,Well 1,Depth 4,-0.902,-0.75,NA,NA,Deep,16.9,5.1,6.19,193.444928,8,0,0,69.05845018,31.7989189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_L_W1D5,October 2022,Spring,10/13/22,13-Oct,21:15:00,10/13/22 21:15,1665720900,L,LL,13-Oct-L,7,Chemical,Well 1,Depth 5,-1.173,-1,NA,NA,Deep,16.8,3.4,4.11,128.442432,8.2,0,0,63.53764841,37.3414826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_L_W2D1,October 2022,Spring,10/13/22,13-Oct,21:25:00,10/13/22 21:25,1665721500,L,LL,13-Oct-L,7,Chemical,Well 2,Depth 1,-0.317,-0.25,NA,NA,Intermediate,17.4,1.1,6.46,201.882752,8.3,18.91951709,244.5972285,10.94474736,0.9787712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_L_W2D2,October 2022,Spring,10/13/22,13-Oct,21:25:00,10/13/22 21:25,1665721500,L,LL,13-Oct-L,7,Chemical,Well 2,Depth 2,-0.707,-0.5,NA,NA,Deep,17.4,5.9,3.72,116.254464,7.8,17.99138983,73.32205302,9.94390026,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_L_W2D3,October 2022,Spring,10/13/22,13-Oct,21:25:00,10/13/22 21:25,1665721500,L,LL,13-Oct-L,7,Chemical,Well 2,Depth 3,-0.945,-0.75,NA,NA,Deep,17,12.8,4.32,135.005184,7.6,3.855297822,0,15.40013125,4.0719559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_L_W2D4,October 2022,Spring,10/13/22,13-Oct,21:25:00,10/13/22 21:25,1665721500,L,LL,13-Oct-L,7,Chemical,Well 2,Depth 4,-1.109,-1,NA,NA,Deep,16.5,11.4,7.57,236.571584,7.8,1.21370487,0,30.80026249,13.3182832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_L_W3D1,October 2022,Spring,10/13/22,13-Oct,21:40:00,10/13/22 21:40,1665722400,L,LL,13-Oct-L,7,Chemical,Well 3,Depth 1,-0.024,0,NA,NA,Shallow,17.5,3,4.26,133.130112,8.6,5.782946733,422.7262667,22.59977332,1.5539284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_L_W3D2,October 2022,Spring,10/13/22,13-Oct,21:40:00,10/13/22 21:40,1665722400,L,LL,13-Oct-L,7,Chemical,Well 3,Depth 2,-0.704,-0.5,NA,NA,Deep,17.2,4.3,4.19,130.942528,8.1,9.352666938,119.7998101,22.76120027,2.1290855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_L_W3D3,October 2022,Spring,10/13/22,13-Oct,21:40:00,10/13/22 21:40,1665722400,L,LL,13-Oct-L,7,Chemical,Well 3,Depth 3,-0.884,-0.75,NA,NA,Deep,17.1,4.7,3.47,108.441664,7.9,6.068524349,83.4600584,29.44427609,1.5539284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_L_W3D4,October 2022,Spring,10/13/22,13-Oct,21:40:00,10/13/22 21:40,1665722400,L,LL,13-Oct-L,7,Chemical,Well 3,Depth 4,-1.024,-1,NA,NA,Deep,17.1,4.7,3.27,102.191424,7.9,2.855776164,34.98325801,39.09760784,4.7492457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022_L_W4D1,October 2022,Spring,10/13/22,13-Oct,21:55:00,10/13/22 21:55,1665723300,L,LL,13-Oct-L,7,Chemical,Well 4,Depth 1,0.079,0.25,NA,NA,Well 4,17.5,9.4,5.26,164.381312,8.1,0,103.7360692,9.007623937,0.9685922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
